loopIteration,time (us),axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest (V),amperageLatest (A),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],energyCumulative (mAh),flightModeFlags (flags),stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid
5336,21418037,-1,-2,0,-212,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-112,166,2056,777,0,ARM|SERVO3,0,IDLE,1,1
5337,21420036,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-112,166,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5338,21422037,-2,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-111,166,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5339,21424039,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-111,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5340,21426040,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-111,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5341,21428040,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-111,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5342,21430041,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-107,741,0,0,0,-111,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5343,21432042,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5344,21434041,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5345,21436042,-1,-2,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5346,21438041,-1,-1,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5347,21440048,-1,-1,0,-213,-273,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,168,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5348,21442048,-1,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,168,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5349,21444049,-1,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,168,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5350,21446049,-1,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-110,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5351,21448049,-1,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-111,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5352,21450050,-2,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-111,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5353,21452050,-1,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-111,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5354,21454050,-1,-2,0,-213,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-112,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5355,21456052,-1,-2,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-111,741,0,0,0,-112,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5356,21458054,-1,-2,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-112,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5357,21460373,-1,-2,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-113,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5358,21462373,-1,-2,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-113,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5359,21464373,-1,-2,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-113,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5360,21466373,-1,-1,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-113,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5361,21468373,-1,-1,0,-214,-274,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-113,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5362,21470373,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-113,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5363,21472373,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-112,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5364,21474374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-112,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5365,21476374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-112,169,2050,777,0,ARM|SERVO3,0,IDLE,1,1
5366,21478374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-112,169,2050,777,0,ARM|SERVO3,0,IDLE,1,1
5367,21480374,-2,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-110,741,0,0,0,-112,169,2050,777,0,ARM|SERVO3,0,IDLE,1,1
5368,21482374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2050,777,0,ARM|SERVO3,0,IDLE,1,1
5369,21484374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5370,21486374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5371,21488374,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5372,21490378,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5373,21492378,-1,-2,0,-214,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5374,21494381,-1,-2,0,-215,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5375,21496382,-1,-1,0,-215,-275,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,169,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5376,21498382,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5377,21500382,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-111,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5378,21502745,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-112,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5379,21504745,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-112,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5380,21506745,-2,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-112,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5381,21508745,-2,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-113,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5382,21510746,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-113,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5383,21512746,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-113,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5384,21514746,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-113,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5385,21516746,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-113,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5386,21518746,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5387,21520746,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5388,21522746,-1,-1,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5389,21524746,-1,-1,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5390,21526754,-1,-2,0,-215,-276,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5391,21528754,-1,-2,0,-215,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5392,21530754,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-109,741,0,0,0,-114,166,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5393,21532755,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5394,21534758,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5395,21536758,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5396,21538768,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5397,21540768,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5398,21542768,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5399,21544768,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5400,21546768,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5401,21549092,-1,-1,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5402,21551093,-1,-1,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5403,21553093,-1,-1,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5404,21555094,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-114,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5405,21557095,-1,-2,0,-216,-277,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5406,21559097,-1,-2,0,-216,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5407,21561097,-1,-2,0,-216,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5408,21563100,-1,-2,0,-216,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5409,21565100,-1,-2,0,-216,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5410,21567100,-1,-2,0,-216,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5411,21569100,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5412,21571102,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5413,21573101,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5414,21575101,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-113,168,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5415,21577101,-1,-1,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-112,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5416,21579102,-1,-1,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-112,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5417,21581102,-1,-1,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-114,741,0,0,0,-112,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5418,21583101,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-112,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5419,21585102,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,0.000,0.000,-112,741,0,0,0,-112,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5420,21587102,-1,-2,0,-217,-278,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,416.904,0.000,-112,741,0,0,0,-112,167,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5421,21589102,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,416.904,0.000,-112,741,0,0,0,-112,167,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5422,21591102,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,416.904,0.000,-112,741,0,0,0,-112,167,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5423,21593102,-1,-2,0,-217,-279,-19,0,-1,0,0,0,-3,-4,0,1328,-1,-2,0,328,416.904,0.000,-112,741,0,0,0,-112,167,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5424,21595416,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-112,741,0,0,0,-112,168,2051,777,0,ARM|SERVO3,0,IDLE,1,1
5425,21597416,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-112,741,0,0,0,-112,168,2052,777,0,ARM|SERVO3,0,IDLE,1,1
5426,21599416,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-112,741,0,0,0,-112,168,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5427,21601418,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-112,741,0,0,0,-112,168,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5428,21603416,-1,-2,0,-217,-279,-19,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-112,741,0,0,0,-112,168,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5429,21605416,-1,-1,0,-218,-279,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-112,741,0,0,0,-112,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5430,21607416,-1,-2,0,-218,-279,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-112,167,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5431,21609418,-1,-1,0,-218,-279,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-113,167,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5432,21611416,-1,-2,0,-218,-279,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-113,167,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5433,21613418,-1,-2,0,-218,-279,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-113,166,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5434,21615420,-1,-2,0,-218,-279,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-113,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5435,21617421,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-113,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5436,21619421,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5437,21621424,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5438,21623421,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-114,167,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5439,21625422,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-115,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5440,21627422,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-115,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5441,21629424,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-110,741,0,0,0,-115,167,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5442,21631427,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-115,166,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5443,21633429,-1,-1,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-115,166,2056,777,0,ARM|SERVO3,0,IDLE,1,1
5444,21635426,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-115,166,2056,777,0,ARM|SERVO3,0,IDLE,1,1
5445,21637428,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-115,166,2056,777,0,ARM|SERVO3,0,IDLE,1,1
5446,21639758,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-115,166,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5447,21641760,-1,-2,0,-218,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-115,166,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5448,21643758,-1,-2,0,-219,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-114,166,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5449,21645761,-1,-2,0,-219,-280,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-114,166,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5450,21647759,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5451,21649759,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5452,21651759,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5453,21653760,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-114,166,2053,777,0,ARM|SERVO3,0,IDLE,1,1
5454,21655760,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,166,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5455,21657762,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,167,2054,777,0,ARM|SERVO3,0,IDLE,1,1
5456,21659761,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,167,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5457,21661761,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,167,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5458,21663761,-1,-1,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,167,2056,777,0,ARM|SERVO3,0,IDLE,1,1
5459,21665762,-1,-1,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,168,2056,777,0,ARM|SERVO3,0,IDLE,1,1
5460,21667762,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-113,168,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5461,21669764,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-112,168,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5462,21671768,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-112,168,2055,777,0,ARM|SERVO3,0,IDLE,1,1
5463,21673770,-1,-2,0,-219,-281,-20,0,0,0,0,0,-3,-4,0,1328,-1,-2,0,328,562.140,0.000,-109,741,0,0,0,-112,168,2055,777,0,ARM|SERVO3,0,IDLE,1,1
